id,observed_on,time_observed_at,time_zone,quality_grade,url,image_url,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,place_guess,latitude,longitude,geoprivacy,taxon_geoprivacy,place_town_name,place_county_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_family_name,taxon_genus_name,taxon_species_name
110365476,3/31/22,2022-03-31 16:53:23 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/110365476,https://static.inaturalist.org/photos/186167178/medium.jpg,,1,0,FALSE,"Tilden Nature Area, Orinda, CA, US",37.91045333,-122.2643667,,,,Contra Costa,Pacific Sanicle,Sanicula crassicaulis,Pacific Sanicle,Plantae,53201,Apiaceae,Sanicula,Sanicula crassicaulis
110365514,3/31/22,2022-03-31 17:03:30 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/110365514,https://static.inaturalist.org/photos/186167256/medium.jpg,,1,0,FALSE,"Tilden Nature Area, Kensington, CA, US",37.90913333,-122.2653583,,open,,Contra Costa,boxelder,Acer negundo,box elder,Plantae,47726,Sapindaceae,Acer,Acer negundo
110400988,3/30/22,2022-03-31 00:58:50 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/110400988,https://inaturalist-open-data.s3.amazonaws.com/photos/186232629/medium.jpg,,1,0,FALSE,"Tilden Regional Park, Orinda, CA, US",37.88551667,-122.2411283,,,,Contra Costa,California beeplant,Scrophularia californica,California beeplant,Plantae,50812,Scrophulariaceae,Scrophularia,Scrophularia californica
110407865,4/3/22,2022-04-03 18:02:14 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/110407865,https://static.inaturalist.org/photos/186245373/medium.jpg,,1,0,FALSE,"Tilden Regional Park, Orinda, CA, US",37.90551167,-122.2470333,,open,,Contra Costa,coastal bush lupine,Lupinus arboreus,coastal bush lupine,Plantae,61010,Fabaceae,Lupinus,Lupinus arboreus
110407905,4/3/22,2022-04-03 18:04:34 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/110407905,https://static.inaturalist.org/photos/186245463/medium.jpg,,1,0,FALSE,"Tilden Regional Park, Orinda, CA, US",37.90624667,-122.2475583,,,,Contra Costa,broadleaf forget-me-not,Myosotis latifolia,broadleaf forget-me-not,Plantae,49132,Boraginaceae,Myosotis,Myosotis latifolia
110407998,4/3/22,2022-04-03 18:05:42 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/110407998,https://static.inaturalist.org/photos/186245632/medium.jpg,,1,0,FALSE,"Tilden Regional Park, Orinda, CA, US",37.906605,-122.2474367,,,,Contra Costa,Little-Robin,Geranium purpureum,Little-Robin,Plantae,57643,Geraniaceae,Geranium,Geranium purpureum
110408051,4/3/22,2022-04-03 18:06:18 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/110408051,https://static.inaturalist.org/photos/186245681/medium.jpg,,1,0,FALSE,"Tilden Regional Park, Orinda, CA, US",37.90674667,-122.2474367,,,,Contra Costa,Rough-fruited buttercup,Ranunculus muricatus,Rough-fruited buttercup,Plantae,57240,Ranunculaceae,Ranunculus,Ranunculus muricatus
110408098,4/3/22,2022-04-03 18:06:32 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/110408098,https://static.inaturalist.org/photos/186245749/medium.jpg,,1,0,FALSE,"Tilden Regional Park, Orinda, CA, US",37.9068,-122.247445,,open,,Contra Costa,common cowparsnip,Heracleum maximum,common cowparsnip,Plantae,53094,Apiaceae,Heracleum,Heracleum maximum
110408136,4/3/22,2022-04-03 18:12:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/110408136,https://static.inaturalist.org/photos/186245816/medium.jpg,,1,0,FALSE,"Tilden Regional Park, Orinda, CA, US",37.90923333,-122.247955,,,,Contra Costa,hairy vetch,Vicia villosa,hairy vetch,Plantae,57317,Fabaceae,Vicia,Vicia villosa
110408259,4/3/22,2022-04-03 18:16:37 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/110408259,https://static.inaturalist.org/photos/186246006/medium.jpg,,1,0,FALSE,"Tilden Regional Park, Orinda, CA, US",37.910795,-122.24952,,,,Contra Costa,Dwarf Checkermallow,Sidalcea malviflora,Dwarf Checkermallow,Plantae,48795,Malvaceae,Sidalcea,Sidalcea malviflora
110408490,4/3/22,2022-04-03 18:29:08 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/110408490,https://static.inaturalist.org/photos/186246339/medium.jpg,,1,0,FALSE,"Nimitz Way, Orinda, CA, US",37.91217833,-122.2527917,,,,Contra Costa,Chasmanthe bicolor,Chasmanthe bicolor,Bicolor Cobra Lily,Plantae,59948,Iridaceae,Chasmanthe,Chasmanthe bicolor
110408609,4/3/22,2022-04-03 19:33:13 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/110408609,https://static.inaturalist.org/photos/186246550/medium.jpg,,1,0,FALSE,"Tilden Nature Area, El Sobrante, CA, US",37.91881667,-122.26178,,,,Contra Costa,scarlet pimpernel,Lysimachia arvensis,scarlet pimpernel,Plantae,791928,Primulaceae,Lysimachia,Lysimachia arvensis
110408699,4/3/22,2022-04-03 18:33:42 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/110408699,https://static.inaturalist.org/photos/186246731/medium.jpg,,1,0,FALSE,"Nimitz Way, Orinda, CA, US",37.91321167,-122.2519383,,,,Contra Costa,western blue-eyed grass,Sisyrinchium bellum,western blue-eyed grass,Plantae,49918,Iridaceae,Sisyrinchium,Sisyrinchium bellum
110408866,4/3/22,2022-04-03 18:47:43 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/110408866,https://static.inaturalist.org/photos/186246918/medium.jpg,,1,0,FALSE,"Tilden Nature Area, Orinda, CA, US",37.9175,-122.253945,,open,,Contra Costa,broad-leaved sweet pea,Lathyrus latifolius,broad-leaved sweet pea,Plantae,61009,Fabaceae,Lathyrus,Lathyrus latifolius
110409041,4/3/22,2022-04-03 18:49:52 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/110409041,https://static.inaturalist.org/photos/186247180/medium.jpg,,1,0,FALSE,"Tilden Nature Area, Orinda, CA, US",37.91844167,-122.2540583,,open,,Contra Costa,common cowparsnip,Heracleum maximum,common cowparsnip,Plantae,53094,Apiaceae,Heracleum,Heracleum maximum
110409065,4/3/22,2022-04-03 19:15:42 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/110409065,https://static.inaturalist.org/photos/186247240/medium.jpg,,1,0,FALSE,"Tilden Nature Area, El Sobrante, CA, US",37.91933833,-122.2609867,,,,Contra Costa,miner's lettuce,Claytonia perfoliata,miner's lettuce,Plantae,52994,Montiaceae,Claytonia,Claytonia perfoliata
110409134,4/3/22,2022-04-03 19:18:57 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/110409134,https://static.inaturalist.org/photos/186247392/medium.jpg,,1,0,FALSE,"Tilden Nature Area, El Sobrante, CA, US",37.91908833,-122.260345,,,,Contra Costa,scarlet pimpernel,Lysimachia arvensis,scarlet pimpernel,Plantae,791928,Primulaceae,Lysimachia,Lysimachia arvensis
110409291,4/3/22,2022-04-03 19:33:37 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/110409291,https://static.inaturalist.org/photos/186247543/medium.jpg,,1,0,FALSE,"Tilden Nature Area, El Sobrante, CA, US",37.91885833,-122.2618117,,open,,Contra Costa,Moutarde noire,Brassica nigra,Black Mustard,Plantae,53112,Brassicaceae,Brassica,Brassica nigra
110409373,4/3/22,2022-04-03 20:16:56 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/110409373,https://static.inaturalist.org/photos/186247699/medium.jpg,,1,0,FALSE,"Tilden Nature Area, El Sobrante, CA, US",37.91891167,-122.2619083,,,,Contra Costa,orange bush monkeyflower,Diplacus aurantiacus,orange bush monkeyflower,Plantae,777371,Phrymaceae,Diplacus,Diplacus aurantiacus
110409455,4/3/22,2022-04-03 20:18:58 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/110409455,https://static.inaturalist.org/photos/186247779/medium.jpg,,1,0,FALSE,"Tilden Nature Area, El Sobrante, CA, US",37.918725,-122.261155,,,,Contra Costa,French broom,Genista monspessulana,French broom,Plantae,53403,Fabaceae,Genista,Genista monspessulana
110409602,4/3/22,2022-04-03 20:25:37 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/110409602,https://static.inaturalist.org/photos/186248132/medium.jpg,,1,0,FALSE,"Tilden Nature Area, El Sobrante, CA, US",37.919655,-122.2589033,,,,Contra Costa,western blue-eyed grass,Sisyrinchium bellum,western blue-eyed grass,Plantae,49918,Iridaceae,Sisyrinchium,Sisyrinchium bellum
110409613,4/3/22,2022-04-03 20:34:38 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/110409613,https://static.inaturalist.org/photos/186248064/medium.jpg,,1,0,FALSE,"Tilden Nature Area, Orinda, CA, US",37.91787167,-122.2572633,,,,Contra Costa,California manroot,Marah fabacea,California manroot,Plantae,205330,Cucurbitaceae,Marah,Marah fabacea
110409711,4/3/22,2022-04-03 20:50:36 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/110409711,https://static.inaturalist.org/photos/186248279/medium.jpg,,1,0,FALSE,"Tilden Nature Area, Orinda, CA, US",37.91538333,-122.2582467,,open,,Contra Costa,giant wakerobin,Trillium chloropetalum,giant wakerobin,Plantae,50823,Melanthiaceae,Trillium,Trillium chloropetalum
110409917,4/3/22,2022-04-03 21:30:46 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/110409917,https://static.inaturalist.org/photos/186248700/medium.jpg,,1,0,FALSE,"Nimitz Way, Orinda, CA, US",37.91116667,-122.25038,,,,Contra Costa,California poppy,Eschscholzia californica,California poppy,Plantae,48225,Papaveraceae,Eschscholzia,Eschscholzia californica
110450184,4/4/22,2022-04-05 00:24:26 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/110450184,https://static.inaturalist.org/photos/186322448/medium.jpg,,1,0,FALSE,"Tilden Nature Area, Orinda, CA, US",37.91508899,-122.2590591,,open,,Contra Costa,giant wakerobin,Trillium chloropetalum,giant wakerobin,Plantae,50823,Melanthiaceae,Trillium,Trillium chloropetalum
110450415,4/4/22,2022-04-05 00:36:15 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/110450415,https://static.inaturalist.org/photos/186333188/medium.jpg,,1,0,FALSE,"Tilden Nature Area, Orinda, CA, US",37.91385009,-122.2598846,,,,Contra Costa,woolly clover,Trifolium tomentosum,woolly clover,Plantae,61024,Fabaceae,Trifolium,Trifolium tomentosum
110462578,4/4/22,2022-04-04 21:17:21 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/110462578,https://static.inaturalist.org/photos/186346559/medium.jpg,,2,0,FALSE,"Tilden Regional Park, Contra Costa County, US-CA, US",37.9071706,-122.2655313,,,,Contra Costa,western blue-eyed grass,Sisyrinchium bellum,western blue-eyed grass,Plantae,49918,Iridaceae,Sisyrinchium,Sisyrinchium bellum
110462589,4/4/22,2022-04-04 21:22:27 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/110462589,https://static.inaturalist.org/photos/186346574/medium.jpg,,2,0,FALSE,"Tilden Regional Park, Contra Costa County, US-CA, US",37.90785602,-122.265395,,open,,Contra Costa,giant wakerobin,Trillium chloropetalum,giant wakerobin,Plantae,50823,Melanthiaceae,Trillium,Trillium chloropetalum
110493390,4/4/22,2022-04-04 18:24:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/110493390,https://inaturalist-open-data.s3.amazonaws.com/photos/186401215/medium.jpeg,,1,0,FALSE,"Contra Costa County, CA, USA",37.90610556,-122.2581472,,,,Contra Costa,scarlet pimpernel,Lysimachia arvensis,scarlet pimpernel,Plantae,791928,Primulaceae,Lysimachia,Lysimachia arvensis
110493526,4/4/22,2022-04-04 18:07:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/110493526,https://inaturalist-open-data.s3.amazonaws.com/photos/186401418/medium.jpeg,,1,0,FALSE,"Contra Costa County, CA, USA",37.906125,-122.25135,,,,Contra Costa,arroyo lupine,Lupinus succulentus,arroyo lupine,Plantae,56759,Fabaceae,Lupinus,Lupinus succulentus
110493694,4/4/22,2022-04-04 17:58:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/110493694,https://inaturalist-open-data.s3.amazonaws.com/photos/186401598/medium.jpeg,,2,0,FALSE,"Contra Costa County, CA, USA",37.90453056,-122.2497639,,,,Contra Costa,purple owl's-clover,Castilleja exserta,purple owl's-clover,Plantae,49343,Orobanchaceae,Castilleja,Castilleja exserta
110511526,4/5/22,2022-04-05 19:05:10 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/110511526,https://inaturalist-open-data.s3.amazonaws.com/photos/186433503/medium.jpg,,1,0,FALSE,"Tilden Regional Park, Orinda, CA, US",37.9012,-122.2425533,,open,,Contra Costa,red-berried elder,Sambucus racemosa,red-berried elder,Plantae,57824,Viburnaceae,Sambucus,Sambucus racemosa
110511709,4/5/22,2022-04-05 18:50:15 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/110511709,https://inaturalist-open-data.s3.amazonaws.com/photos/186433825/medium.jpg,,1,0,FALSE,"Tilden Regional Park, Orinda, CA, US",37.89482167,-122.2350383,,open,,Contra Costa,common cowparsnip,Heracleum maximum,common cowparsnip,Plantae,53094,Apiaceae,Heracleum,Heracleum maximum
110524728,4/4/22,2022-04-04 21:05:22 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/110524728,https://inaturalist-open-data.s3.amazonaws.com/photos/186458585/medium.jpg,,1,0,FALSE,"Jewel Lake, Orinda, CA, US",37.91287,-122.2693867,,,,Contra Costa,twinberry honeysuckle,Lonicera involucrata,twinberry honeysuckle,Plantae,60881,Caprifoliaceae,Lonicera,Lonicera involucrata
110538635,4/5/22,2022-04-06 00:11:53 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/110538635,https://static.inaturalist.org/photos/186494359/medium.jpg,,1,0,FALSE,"Tilden Regional Park, Orinda, CA, US",37.90582833,-122.2599717,,,,Contra Costa,Chasmanthe bicolor,Chasmanthe bicolor,Bicolor Cobra Lily,Plantae,59948,Iridaceae,Chasmanthe,Chasmanthe bicolor
110550411,4/5/22,2022-04-06 01:22:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/110550411,https://inaturalist-open-data.s3.amazonaws.com/photos/186508002/medium.jpeg,,1,0,FALSE,"Contra Costa County, CA, USA",37.88473288,-122.2228947,,,,Contra Costa,hillside gooseberry,Ribes californicum,hillside gooseberry,Plantae,47129,Grossulariaceae,Ribes,Ribes californicum
110571530,4/5/22,2022-04-05 19:20:13 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/110571530,https://inaturalist-open-data.s3.amazonaws.com/photos/186547742/medium.jpeg,,1,0,FALSE,"Berkeley, CA 94708, USA",37.91871837,-122.2682811,,,,Contra Costa,yerba buena,Clinopodium douglasii,yerba buena,Plantae,53203,Lamiaceae,Clinopodium,Clinopodium douglasii
110638342,4/6/22,2022-04-07 01:41:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/110638342,https://inaturalist-open-data.s3.amazonaws.com/photos/186672751/medium.jpeg,,2,0,FALSE,"Kensington, CA, USA",37.91024444,-122.2680139,,,,Contra Costa,star-flowered lily-of-the-valley,Maianthemum stellatum,star-flowered lily-of-the-valley,Plantae,53268,Asparagaceae,Maianthemum,Maianthemum stellatum
110638343,4/6/22,2022-04-07 00:50:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/110638343,https://inaturalist-open-data.s3.amazonaws.com/photos/186672769/medium.jpeg,,1,0,FALSE,"Contra Costa County, CA, USA",37.91106389,-122.2680361,,open,,Contra Costa,Клён американский,Acer negundo,box elder,Plantae,47726,Sapindaceae,Acer,Acer negundo
110667920,4/5/22,2022-04-06 01:43:43 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/110667920,https://inaturalist-open-data.s3.amazonaws.com/photos/186729500/medium.jpg,,2,0,FALSE,"Tilden Regional Park, Orinda, CA, US",37.90527167,-122.2650383,,,,Contra Costa,star-flowered lily-of-the-valley,Maianthemum stellatum,star-flowered lily-of-the-valley,Plantae,53268,Asparagaceae,Maianthemum,Maianthemum stellatum
110670603,4/7/22,2022-04-07 16:08:38 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/110670603,https://inaturalist-open-data.s3.amazonaws.com/photos/187356973/medium.jpeg,,1,0,FALSE,Orinda,37.88279343,-122.2248306,,,,Contra Costa,coastal manroot,Marah oregana,coastal manroot,Plantae,77960,Cucurbitaceae,Marah,Marah oregana
110717439,4/7/22,2022-04-08 02:09:29 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/110717439,https://inaturalist-open-data.s3.amazonaws.com/photos/186819783/medium.jpg,,1,0,FALSE,"Tilden Regional Park, Orinda, CA, US",37.887805,-122.2259617,,,,Contra Costa,Blue Dicks,Dipterostemon capitatus,Blue Dicks,Plantae,1196784,Asparagaceae,Dipterostemon,Dipterostemon capitatus
110722396,4/7/22,2022-04-08 02:24:26 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/110722396,https://inaturalist-open-data.s3.amazonaws.com/photos/186829394/medium.jpg,,1,0,FALSE,"Tilden Regional Park, Orinda, CA, US",37.885925,-122.225245,,,,Contra Costa,California manroot,Marah fabacea,California manroot,Plantae,205330,Cucurbitaceae,Marah,Marah fabacea
110847929,4/7/22,2022-04-08 02:05:54 UTC,Arizona,research,https://www.inaturalist.org/observations/110847929,https://inaturalist-open-data.s3.amazonaws.com/photos/187058734/medium.jpg,,2,0,FALSE,"Tilden Nature Area, Orinda, CA, US",37.91166333,-122.26918,,open,,Contra Costa,giant wakerobin,Trillium chloropetalum,giant wakerobin,Plantae,50823,Melanthiaceae,Trillium,Trillium chloropetalum
110853366,4/9/22,2022-04-09 15:39:07 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/110853366,https://static.inaturalist.org/photos/187178655/medium.jpeg,,2,0,FALSE,Orinda,37.88102341,-122.2227936,,,,Contra Costa,broadleaf forget-me-not,Myosotis latifolia,broadleaf forget-me-not,Plantae,49132,Boraginaceae,Myosotis,Myosotis latifolia
110895175,4/8/22,2022-04-09 01:17:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/110895175,https://inaturalist-open-data.s3.amazonaws.com/photos/187142158/medium.jpeg,,1,0,FALSE,"Contra Costa County, CA, USA",37.89778457,-122.2508641,,open,,Contra Costa,Pacific madrone,Arbutus menziesii,Pacific madrone,Plantae,51046,Ericaceae,Arbutus,Arbutus menziesii
110914549,4/9/22,2022-04-10 00:51:13 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/110914549,https://static.inaturalist.org/photos/187178465/medium.jpeg,,2,0,FALSE,"Tilden Regional Park, Contra Costa County, US-CA, US",37.91473611,-122.2615917,,,,Contra Costa,eggleaf spurge,Euphorbia oblongata,eggleaf spurge,Plantae,77117,Euphorbiaceae,Euphorbia,Euphorbia oblongata
110915221,4/9/22,2022-04-09 14:13:43 UTC,Arizona,research,https://www.inaturalist.org/observations/110915221,https://static.inaturalist.org/photos/187179467/medium.jpg,,1,0,FALSE,"Tilden Regional Park, Orinda, CA, US",37.88508305,-122.2238111,,,,Contra Costa,eggleaf spurge,Euphorbia oblongata,eggleaf spurge,Plantae,77117,Euphorbiaceae,Euphorbia,Euphorbia oblongata
110918797,4/9/22,2022-04-10 02:11:07 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/110918797,https://static.inaturalist.org/photos/187186028/medium.jpeg,"Growing next to the paved path on Nimitz way, Tilden park",2,0,FALSE,"Berkeley, CA 94708, USA",37.91116572,-122.2496717,,,,Contra Costa,pineapple-weed,Matricaria discoidea,pineapple-weed,Plantae,52992,Asteraceae,Matricaria,Matricaria discoidea
110924406,4/9/22,2022-04-09 22:50:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/110924406,https://inaturalist-open-data.s3.amazonaws.com/photos/187196138/medium.jpeg,,2,0,FALSE,"Tilden Regional Park, Contra Costa, California, United States",37.90977833,-122.2679367,,,,Contra Costa,star-flowered lily-of-the-valley,Maianthemum stellatum,star-flowered lily-of-the-valley,Plantae,53268,Asparagaceae,Maianthemum,Maianthemum stellatum
110924411,4/9/22,2022-04-09 23:22:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/110924411,https://inaturalist-open-data.s3.amazonaws.com/photos/187196256/medium.jpeg,,2,0,FALSE,"Tilden Regional Park, Contra Costa, California, United States",37.909415,-122.2666183,,,,Contra Costa,twinberry honeysuckle,Lonicera involucrata,twinberry honeysuckle,Plantae,60881,Caprifoliaceae,Lonicera,Lonicera involucrata
110924412,4/9/22,2022-04-09 23:17:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/110924412,https://inaturalist-open-data.s3.amazonaws.com/photos/187196233/medium.jpeg,,1,0,FALSE,"Tilden Regional Park, Contra Costa, California, United States",37.909865,-122.267425,,,,Contra Costa,Western Star Flower,Lysimachia latifolia,Western Starflower,Plantae,496537,Primulaceae,Lysimachia,Lysimachia latifolia
110930298,4/9/22,2022-04-10 02:02:06 UTC,Arizona,research,https://www.inaturalist.org/observations/110930298,https://inaturalist-open-data.s3.amazonaws.com/photos/187209321/medium.jpg,,2,0,FALSE,"Tilden Nature Area, El Sobrante, CA, US",37.91749429,-122.2638042,,open,,Contra Costa,giant wakerobin,Trillium chloropetalum,giant wakerobin,Plantae,50823,Melanthiaceae,Trillium,Trillium chloropetalum
110985061,4/10/22,2022-04-10 17:41:50 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/110985061,https://inaturalist-open-data.s3.amazonaws.com/photos/187309207/medium.jpg,,1,0,FALSE,"Tilden Regional Park, Orinda, CA, US",37.89873,-122.24208,,,,Contra Costa,eggleaf spurge,Euphorbia oblongata,eggleaf spurge,Plantae,77117,Euphorbiaceae,Euphorbia,Euphorbia oblongata
110985256,4/10/22,2022-04-10 16:47:23 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/110985256,https://inaturalist-open-data.s3.amazonaws.com/photos/187309050/medium.jpg,,1,0,FALSE,"Tilden Regional Park, Orinda, CA, US",37.88537,-122.2253633,,,,Contra Costa,Common Fiddleneck,Amsinckia menziesii,Common Fiddleneck,Plantae,55436,Boraginaceae,Amsinckia,Amsinckia menziesii
110986321,4/10/22,2022-04-10 17:21:41 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/110986321,https://inaturalist-open-data.s3.amazonaws.com/photos/187309821/medium.jpg,,1,0,FALSE,"Tilden Regional Park, Orinda, CA, US",37.89504667,-122.236,,,,Contra Costa,creamcups,Platystemon californicus,creamcups,Plantae,51288,Papaveraceae,Platystemon,Platystemon californicus
111002251,4/10/22,2022-04-10 18:01:34 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/111002251,https://inaturalist-open-data.s3.amazonaws.com/photos/187338943/medium.jpg,,1,0,FALSE,"Tilden Regional Park, Orinda, CA, US",37.89349258,-122.2426235,,,,Contra Costa,California sagebrush,Artemisia californica,California sagebrush,Plantae,53357,Asteraceae,Artemisia,Artemisia californica
111002436,4/10/22,2022-04-10 19:52:10 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/111002436,https://inaturalist-open-data.s3.amazonaws.com/photos/187339276/medium.jpg,,2,0,FALSE,"Tilden Regional Park, Orinda, CA, US",37.88637877,-122.2232827,,,,Contra Costa,Purple Sanicle,Sanicula bipinnatifida,Purple Sanicle,Plantae,56840,Apiaceae,Sanicula,Sanicula bipinnatifida
111021389,4/10/22,2022-04-10 22:22:55 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/111021389,https://inaturalist-open-data.s3.amazonaws.com/photos/187373458/medium.jpeg,,1,0,FALSE,Orinda,37.88358688,-122.2355118,,open,,Contra Costa,giant wakerobin,Trillium chloropetalum,giant wakerobin,Plantae,50823,Melanthiaceae,Trillium,Trillium chloropetalum
111021777,4/10/22,2022-04-10 22:28:29 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/111021777,https://inaturalist-open-data.s3.amazonaws.com/photos/187374402/medium.jpeg,,1,0,FALSE,Orinda,37.88365555,-122.2345276,,,,Contra Costa,wavy-leafed soap plant,Chlorogalum pomeridianum,wavy-leafed soap plant,Plantae,47597,Asparagaceae,Chlorogalum,Chlorogalum pomeridianum
111024527,4/4/22,2022-04-04 22:44:46 UTC,Arizona,research,https://www.inaturalist.org/observations/111024527,https://static.inaturalist.org/photos/187379602/medium.jpg,"This species was planted years ago by the director of the Tilden Botanic Garden, and they have been spreading ever since.",1,0,FALSE,"Tilden Regional Park, Orinda, CA, US",37.91048833,-122.2494583,,open,,Contra Costa,coastal bush lupine,Lupinus arboreus,coastal bush lupine,Plantae,61010,Fabaceae,Lupinus,Lupinus arboreus
111052577,4/10/22,2022-04-11 01:07:25 UTC,Arizona,research,https://www.inaturalist.org/observations/111052577,https://inaturalist-open-data.s3.amazonaws.com/photos/187421493/medium.jpg,,1,0,FALSE,"Tilden Regional Park, Contra Costa County, US-CA, US",37.90597304,-122.2601212,,,,Contra Costa,Rough-fruited buttercup,Ranunculus muricatus,Rough-fruited buttercup,Plantae,57240,Ranunculaceae,Ranunculus,Ranunculus muricatus
111057035,4/10/22,2022-04-11 00:35:25 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/111057035,https://inaturalist-open-data.s3.amazonaws.com/photos/187429548/medium.jpeg,,1,0,FALSE,"Orinda, CA 94563, USA",37.88750325,-122.2240662,,,,Contra Costa,Purple Sanicle,Sanicula bipinnatifida,Purple Sanicle,Plantae,56840,Apiaceae,Sanicula,Sanicula bipinnatifida
111109161,4/10/22,2022-04-10 23:08:24 UTC,Arizona,research,https://www.inaturalist.org/observations/111109161,https://static.inaturalist.org/photos/187526697/medium.jpg,,1,0,FALSE,"Tilden Nature Area, El Sobrante, CA, US",37.91745333,-122.263655,,,,Contra Costa,Trifolium hirtum,Trifolium hirtum,Rose Clover,Plantae,57078,Fabaceae,Trifolium,Trifolium hirtum
111161496,4/11/22,2022-04-12 01:20:10 UTC,Arizona,research,https://www.inaturalist.org/observations/111161496,https://inaturalist-open-data.s3.amazonaws.com/photos/187622726/medium.jpg,,1,0,FALSE,"Tilden Regional Park, Contra Costa County, US-CA, US",37.88486338,-122.2414745,,,,Contra Costa,Two-seeded vetch,Vicia disperma,Two-seeded vetch,Plantae,79502,Fabaceae,Vicia,Vicia disperma
111161775,4/11/22,2022-04-12 01:43:02 UTC,Arizona,research,https://www.inaturalist.org/observations/111161775,https://inaturalist-open-data.s3.amazonaws.com/photos/187623076/medium.jpg,,1,0,FALSE,"Tilden Regional Park, Contra Costa County, US-CA, US",37.88388936,-122.2301857,,,,Contra Costa,Rough-fruited buttercup,Ranunculus muricatus,Rough-fruited buttercup,Plantae,57240,Ranunculaceae,Ranunculus,Ranunculus muricatus
111219174,4/12/22,2022-04-12 16:26:35 UTC,Arizona,research,https://www.inaturalist.org/observations/111219174,https://static.inaturalist.org/photos/187725832/medium.jpg,,1,0,FALSE,"Tilden Regional Park, Orinda, CA, US",37.90340016,-122.2475316,,open,,Contra Costa,common cowparsnip,Heracleum maximum,common cowparsnip,Plantae,53094,Apiaceae,Heracleum,Heracleum maximum
