"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WV01","WV01_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00023293","2011-11-11","37.35938","-121.92444","15.0","SAN JOSE, CA US","   10",",,X,2400",,,,,"  167",",,X","   94",",,X","   38",",,W"," 9999",",X,X",,,,,,,"  120",",,X","  120",",,X","  125",",,X","  161",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00023293","2011-11-12","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,X,2400",,,,,"  156",",,X","   89",",,X","   18",",,W"," 9999",",X,X",,,,,,,"  270",",,X","  310",",,X","   54",",,X","   63",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2011-11-13","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,X,2400",,,,,"  183",",,X","   78",",,X","   17",",,W"," 9999",",X,X",,,,,,,"  320",",,X","  310",",,X","   40",",,X","   58",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2011-11-14","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,X,2400",,,,,"  167",",,X","   83",",,X","   16",",,W"," 9999",",X,X",,,,,,,"  260",",,X","  260",",,X","   58",",,X","   67",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00023293","2011-11-15","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,X,2400",,,,,"  189",",,X","   67",",,X","   15",",,W"," 9999",",X,X",,,,,,,"  300",",,X","  310",",,X","   54",",,X","   76",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2011-11-16","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,X,2400",,,,,"  194",",,X","   56",",,X","   13",",,W"," 9999",",X,X",,,,,,,"  290",",,X","  290",",,X","   63",",,X","   72",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2011-11-17","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0","T,,X,2400",,,,,"  150",",,X","   83",",,X","   17",",,W"," 9999",",X,X",,,,,,,"  310",",,X","  220",",,X","   63",",,X","  103",",,X",,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00023293","2011-11-18","37.35938","-121.92444","15.0","SAN JOSE, CA US","   10",",,X,2400",,,,,"  150",",,X","   83",",,X","   17",",,W"," 9999",",X,X",,,,,,,"  260",",,X","  250",",,X","   67",",,X","   89",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00023293","2011-11-19","37.35938","-121.92444","15.0","SAN JOSE, CA US","   30",",,X,2400",,,,,"  156",",,X","   39",",,X","   31",",,W"," 9999",",X,X",,,,,,,"   90",",,X","  100",",,X","  134",",,X","  161",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00023293","2011-11-20","37.35938","-121.92444","15.0","SAN JOSE, CA US","   41",",,X,2400",,,,,"  133",",,X","   72",",,X","   39",",,W"," 9999",",X,X",,,,,,,"  100",",,X","  130",",,X","  125",",,X","  143",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00023293","2011-11-21","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,X,2400",,,,,"  161",",,X","   50",",,X","   15",",,W"," 9999",",X,X",,,,,,,"  120",",,X","  220",",,X","   45",",,X","   94",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2011-11-22","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,X,2400",,,,,"  172",",,X","   56",",,X","   26",",,W"," 9999",",X,X",,,,,,,"  100",",,X","  180",",,X","   54",",,X","   67",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2011-11-23","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,X,2400",,,,,"  172",",,X","   72",",,X","   40",",,W"," 9999",",X,X",,,,,,,"  160",",,X","  160",",,X","   89",",,X","  116",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2011-11-24","37.35938","-121.92444","15.0","SAN JOSE, CA US","    3",",,X,2400",,,,,"  150",",,X","   50",",,X","   38",",,W"," 9999",",X,X",,,,,,,"  110",",,X","  110",",,X","   94",",,X","  130",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,,,
"USW00023293","2011-11-25","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,X,2400",,,,,"  172",",,X","   44",",,X","   19",",,W"," 9999",",X,X",,,,,,,"  310",",,X","  310",",,X","   58",",,X","   67",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2011-11-26","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,X,2400",,,,,"  183",",,X","   56",",,X","    4",",,W"," 9999",",X,X",,,,,,,"  260",",,X","  290",",,X","   27",",,X","   40",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,"    1",",,X",,,,
"USW00023293","2011-11-27","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,X,2400",,,,,"  161",",,X","   72",",,X","   11",",,W"," 9999",",X,X",,,,,,,"  310",",,X","  330",",,X","   31",",,X","   40",",,X","    1",",,X","    1",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00023293","2011-11-28","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,X,2400",,,,,"  128",",,X","   72",",,X","    4",",,W"," 1415",",,X",,,,,,,"  320",",,Z",,,"   22",",,Z",,,"    1",",,X","    1",",,X",,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,
"USW00023293","2011-11-29","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,X,2400",,,,,"  122",",,X","   56",",,X","    3",",,W"," 1051",",,X"," 1206",",,W",,,,,"  320",",,X","  340",",,X","   31",",,X","   67",",,X","    1",",,X","    1",",,X",,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,
"USW00023293","2011-11-30","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,X,2400",,,,,"  194",",,X","   61",",,X","   46",",,W"," 1523",",,X"," 1456",",,W",,,,,"  310",",,X","  310",",,X","  125",",,X","  161",",,X","    1",",,X","    1",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00023293","2011-12-01","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,X,2400",,,,,"  194",",,X","  117",",,X","   82",",,W",,,,,,,,,"  320",",,X","  320",",,X","  143",",,X","  183",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2011-12-02","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,X,2400",,,,,"  217",",,X","   83",",,X","   38",",,W",,,,,,,,,"  320",",,X","  330",",,X","  103",",,X","  130",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2011-12-03","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,X,2400",,,,,"  178",",,X","   72",",,X","   35",",,W",,,,,,,,,"  320",",,X","  320",",,X","  107",",,X","  139",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2011-12-04","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,X,2400",,,,,"  183",",,X","   11",",,X","   19",",,W",,,,,,,,,"  300",",,X","  300",",,X","   54",",,X","   63",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2011-12-05","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,Z,2400",,,,,"  156",",,X","   39",",,X","   13",",,W",,,,,,,,,"  280",",,X","  270",",,X","   40",",,X","   45",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2011-12-06","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,X,2400",,,,,"  161",",,X","   17",",,X","    9",",,W",,,,,,,,,"  310",",,X","  310",",,X","   40",",,X","   45",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2011-12-07","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,X,2400",,,,,"  144",",,X","   22",",,X","   11",",,W",,,,,,,,,"  310",",,X","  300",",,X","   45",",,X","   54",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2011-12-08","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,X,2400",,,,,"  156",",,X","   17",",,X","    6",",,W",,,,,,,,,"  330",",,X","  250",",,X","   36",",,X","   45",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2011-12-09","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,X,2400",,,,,"  172",",,X","   17",",,X","    7",",,W",,,,,,,,,"  340",",,X","  350",",,X","   31",",,X","   45",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2011-12-10","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,X,2400",,,,,"  156",",,X","   28",",,X","    5",",,W",,,,,,,,,"  310",",,X","  320",",,X","   31",",,X","   58",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2011-12-11","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0","T,,X,2400",,,,,"  133",",,X","   72",",,X","   16",",,W",,,,,,,,,"  300",",,X","  300",",,X","   54",",,X","   58",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,,,
"USW00023293","2011-12-12","37.35938","-121.92444","15.0","SAN JOSE, CA US","    5",",,X,2400",,,,,"  111",",,X","   50",",,X","    6",",,W",,,,,,,,,"  210",",,X","   70",",,X","   27",",,X","   58",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00023293","2011-12-13","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,X,2400",,,,,"  144",",,X","   22",",,X","   18",",,W",,,,,,,,,"  290",",,X","  350",",,X","   67",",,X","   76",",,X",,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,"    1",",,X",,,,
"USW00023293","2011-12-14","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,X,2400",,,,,"  144",",,X","   39",",,X","    9",",,W",,,,,,,,,"  310",",,X","  340",",,X","   54",",,X","   76",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2011-12-15","37.35938","-121.92444","15.0","SAN JOSE, CA US","   10",",,X,2400",,,,,"  122",",,X","   39",",,X","   28",",,W",,,,,,,,,"  330",",,X","  360",",,X","   76",",,X","  103",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00023293","2011-12-16","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,X,2400",,,,,"  172",",,X","   22",",,X","   11",",,W",,,,,,,,,"  350",",,X","  360",",,X","   63",",,X","   89",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2011-12-17","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,X,2400",,,,,"  167",",,X","   17",",,X","    6",",,W",,,,,,,,,"  130",",,X","  140",",,X","   31",",,X","   40",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2011-12-18","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,X,2400",,,,,"  139",",,X","   22",",,X","   17",",,W",,,,,,,,,"  310",",,X","  320",",,X","   58",",,X","   72",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2011-12-19","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,X,2400",,,,,"  167",",,X","   56",",,X","   13",",,W",,,,,,,,,"  310",",,X","  240",",,X","   40",",,X","   67",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2011-12-20","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,X,2400",,,,,"  156",",,X","   11",",,X","   13",",,W",,,,,,,,,"  310",",,X","  250",",,X","   45",",,X","   58",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2011-12-21","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,X,2400",,,,,"  172",",,X","   22",",,X","   18",",,W",,,,,,,,,"  280",",,X","  320",",,X","   76",",,X","  103",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2011-12-22","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,X,2400",,,,,"  172",",,X","   28",",,X","   26",",,W",,,,,,,,,"  360",",,X","   10",",,X","   80",",,X","  125",",,X",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023293","2011-12-23","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,X,2400",,,,,"  144",",,X","   -6",",,X","   13",",,W",,,,,,,,,"  310",",,X","  340",",,X","   36",",,X","   58",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2011-12-24","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,X,2400",,,,,"  156",",,X","  -11",",,X","    7",",,W",,,,,,,,,"  290",",,X","  280",",,X","   36",",,X","   54",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2011-12-25","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,X,2400",,,,,"  139",",,X","  -17",",,X","    6",",,W",,,,,,,,,"  300",",,X","  310",",,X","   58",",,X","   72",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00023293","2011-12-26","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,X,2400",,,,,"  117",",,X","    0",",,X","   15",",,W",,,,,,,,,"  300",",,X",,,"   40",",,X",,,"    1",",,X",,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,
"USW00023293","2011-12-27","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,X,2400",,,,,"  139",",,X","   44",",,X","   13",",,W",,,,,,,,,"  310",",,X","  310",",,X","   63",",,X","   72",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2011-12-28","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,X,2400",,,,,"  172",",,X","   39",",,X","   17",",,W",,,,,,,,,"  310",",,X","  310",",,X","   54",",,X","   63",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2011-12-29","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,X,2400",,,,,"  172",",,X","   67",",,X","   16",",,W",,,,,,,,,"  300",",,X","  300",",,X","   63",",,X","   72",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00023293","2011-12-30","37.35938","-121.92444","15.0","SAN JOSE, CA US","    5",",,X,2400",,,,,"  172",",,X","   89",",,X","   16",",,W",,,,,,,,,"  300",",,X","  300",",,X","   63",",,X","   67",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X","    1",",,X",,,,,,,,,,
"USW00023293","2011-12-31","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,X,2400",,,,,"  161",",,X","   56",",,X","   12",",,W",,,,,,,,,"  290",",,X","  290",",,X","   89",",,X","  103",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2012-01-01","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,X,2400",,,,,"  200",",,X","   28",",,X","    7",",,W",,,,,,,,,"  310",",,X","  260",",,X","   36",",,X","   58",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2012-01-02","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,X,2400",,,,,"  139",",,X","   50",",,X","   14",",,W",,,,,,,,,"  120",",,X","  120",",,X","   63",",,X","   76",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2012-01-03","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,X,2400",,,,,"  144",",,X","   56",",,X","    4",",,W",,,,,,,,,"  310",",,X","  320",",,X","   36",",,X","   40",",,X","    1",",,X","    1",",,X",,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,
"USW00023293","2012-01-04","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,X,2400",,,,,"  183",",,X","   33",",,X","    7",",,W",,,,,,,,,"  300",",,X","  270",",,X","   40",",,X","   72",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2012-01-05","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,X,2400",,,,,"  189",",,X","   44",",,X","   22",",,W",,,,,,,,,"  320",",,X","  330",",,X","   54",",,X","   80",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2012-01-06","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,X,2400",,,,,"  156",",,X","   28",",,X","   14",",,W",,,,,,,,,"  300",",,X","  320",",,X","   54",",,X","   63",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2012-01-07","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,X,2400",,,,,"  200",",,X","   28",",,X","   29",",,W",,,,,,,,,"  330",",,X","  330",",,X","   94",",,X","  112",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2012-01-08","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,X,2400",,,,,"  200",",,X","   50",",,X","   14",",,W",,,,,,,,,"  310",",,X","  310",",,X","   72",",,X","   94",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2012-01-09","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,X,2400",,,,,"  189",",,X","   33",",,X","    7",",,W",,,,,,,,,"  300",",,X","  310",",,X","   45",",,X","   54",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2012-01-10","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,X,2400",,,,,"  167",",,X","   22",",,X","    9",",,W",,,,,,,,,"  220",",,X","   10",",,X","   31",",,X","   45",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,
"USW00023293","2012-01-11","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,X,2400",,,,,"  189",",,X","   28",",,X","    6",",,W",,,,,,,,,"  300",",,X","  350",",,X","   40",",,X","   54",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2012-01-12","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,X,2400",,,,,"  183",",,X","   28",",,X","    9",",,W",,,,,,,,,"  270",",,X","  260",",,X","   31",",,X","   40",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2012-01-13","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,X,2400",,,,,"  200",",,X","   28",",,X","    5",",,W",,,,,,,,,"  320",",,X","  330",",,X","   31",",,X","   36",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2012-01-14","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,X,2400",,,,,"  172",",,X","   22",",,X","    7",",,W",,,,,,,,,"  310",",,X","  310",",,X","   40",",,X","   54",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2012-01-15","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,X,2400",,,,,"  139",",,X","   22",",,X","   23",",,W",,,,,,,,,"  260",",,X","  270",",,X","   80",",,X","  103",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2012-01-16","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,X,2400",,,,,"  111",",,X","    0",",,X","   23",",,W",,,,,,,,,"  290",",,X","  310",",,X","   58",",,X","   72",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2012-01-17","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,X,2400",,,,,"  111",",,X","  -17",",,X","   23",",,W",,,,,,,,,"  300",",,X","  350",",,X","   54",",,X","   76",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2012-01-18","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,X,2400",,,,,"  133",",,X","   -6",",,X","   16",",,W",,,,,,,,,"  280",",,X","  330",",,X","   63",",,X","   76",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2012-01-19","37.35938","-121.92444","15.0","SAN JOSE, CA US","   10",",,X,2400",,,,,"  111",",,X","   17",",,X","   34",",,W",,,,,,,,,"  120",",,X","  120",",,X","   72",",,X","   89",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00023293","2012-01-20","37.35938","-121.92444","15.0","SAN JOSE, CA US","  112",",,X,2400",,,,,"  150",",,X","  100",",,X","   57",",,W",,,,,,,,,"  130",",,X","  160",",,X","   98",",,X","  139",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00023293","2012-01-21","37.35938","-121.92444","15.0","SAN JOSE, CA US","   64",",,X,2400",,,,,"  144",",,X","   50",",,X","   45",",,W",,,,,,,,,"  270",",,X","  260",",,X","  112",",,X","  143",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,
"USW00023293","2012-01-22","37.35938","-121.92444","15.0","SAN JOSE, CA US","    8",",,X,2400",,,,,"  133",",,X","   50",",,X","   55",",,W",,,,,,,,,"  110",",,X","  110",",,X","  112",",,X","  139",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00023293","2012-01-23","37.35938","-121.92444","15.0","SAN JOSE, CA US","   36",",,X,2400",,,,,"  150",",,X","  100",",,X","   50",",,W",,,,,,,,,"  110",",,X","  110",",,X","  107",",,X","  143",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00023293","2012-01-24","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,X,2400",,,,,"  161",",,X","   89",",,X","   17",",,W",,,,,,,,,"  300",",,X","  300",",,X","   58",",,X","   67",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2012-01-25","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,X,2400",,,,,"  189",",,X","   61",",,X","   16",",,W",,,,,,,,,"  310",",,X","  350",",,X","   45",",,X","   58",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2012-01-26","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,X,2400",,,,,"  194",",,X","  117",",,X","   25",",,W",,,,,,,,,"  310",",,X","  290",",,X","   72",",,X","   80",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00023293","2012-01-27","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,X,2400",,,,,"  189",",,X","   89",",,X","   33",",,W",,,,,,,,,"  310",",,X","  320",",,X","   72",",,X","  103",",,X","    1",",,X","    1",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00023293","2012-01-28","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,X,2400",,,,,"  194",",,X","   28",",,X","    9",",,W",,,,,,,,,"  310",",,X","   90",",,X","   40",",,X","   58",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2012-01-29","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,X,2400",,,,,"  183",",,X","   39",",,X","   10",",,W",,,,,,,,,"  310",",,X","  320",",,X","   45",",,X","   63",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2012-01-30","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,X,2400",,,,,"  167",",,X","   61",",,X","   16",",,W",,,,,,,,,"  320",",,X","  330",",,X","   72",",,X","  112",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2012-01-31","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0","T,,X,2400",,,,,"  156",",,X","   89",",,X","   25",",,W",,,,,,,,,"  300",",,X","  340",",,X","   72",",,X","   80",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00023293","2012-02-01","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,X,2400",,,,,"  150",",,X","   72",",,X","   22",",,W",,,,,,,,,"  310",",,X","  320",",,X","   67",",,X","   89",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2012-02-02","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,X,2400",,,,,"  200",",,X","   39",",,X","   21",",,W",,,,,,,,,"  290",",,X","  290",",,X","   58",",,X","   72",",,X","    1",",,X","    1",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00023293","2012-02-03","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,X,2400",,,,,"  183",",,X","   33",",,X","   13",",,W",,,,,,,,,"  310",",,X","  310",",,X","   58",",,X","   67",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023293","2012-02-04","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,X,2400",,,,,"  194",",,X","   39",",,X","   10",",,W",,,,,,,,,"  300",",,X","  310",",,X","   54",",,X","   67",",,X",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023293","2012-02-05","37.35938","-121.92444","15.0","SAN JOSE, CA US","    0",",,X,2400",,,,,"  200",",,X","   50",",,X","    8",",,W",,,,,,,,,"  320",",,X","  320",",,X","   40",",,X","   63",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
